Title,Category,Course Type,Skills,course_id
Indigenous Canada,Arts and Humanities,Course,"Politics,Art,Human Rights and Allyship,History,Indigenous Studies,",indigenous_canada
Financial Markets,Business,Course,"Behavioral Finance,Financial Markets,Finance,Behavioral Economics,",financial_markets
Advanced Learning Algorithms,Data Science,Course,"Artificial Neural Network,Xgboost,Tensorflow,Tree Ensembles,Advice for Model Development,",advanced_learning_algorithms
The Science of Well-Being,Personal Development,Course,"Gratitude,Happiness,Meditation,Savoring,",the_science_of_wellbeing
Foundations of Digital Marketing and E-commerce,Business,Course,"Marketing,Customer loyalty,E-Commerce,Marketing Analytics,Customer Outreach,",foundations_of_digital_marketing_and_ecommerce
Project Initiation: Starting a Successful Project,Business,Course,"Stakeholder Management,Strategic Thinking,Business Writing,Project Management,Project Charter,",project_initiation_starting_a_successful_project
Neural Networks and Deep Learning,Data Science,Course,"Deep Learning,Artificial Neural Network,Backpropagation,Python Programming,Neural Network Architecture,",neural_networks_and_deep_learning
The Bits and Bytes of Computer Networking,Information Technology,Course,"Domain Name System (DNS),Ipv4,Network Model,Troubleshooting,",the_bits_and_bytes_of_computer_networking
Prepare Data for Exploration,Data Science,Course,"Spreadsheet,Metadata,Data Collection,Data Ethics,SQL,",prepare_data_for_exploration
Introduction to Psychology ,Health,Course,"reasoning,Problem Solving,abstract thinking,analytical thinking,Critical Thinking,",introduction_to_psychology_
Introduction to Cybersecurity Tools & Cyber Attacks,Information Technology,Course,"Information Security (INFOSEC),IBM New Collar,Malware,Cybersecurity,Cyber Attacks,",introduction_to_cybersecurity_tools__cyber_attacks
What is Data Science? ,Data Science,Course,"Data Science,Deep Learning,Machine Learning,Big Data,Data Mining,",what_is_data_science_
Fundamentals of Project Planning and Management,Business,Course,"Risk Analysis,Project Planning,Planning,Management,Project Management,",fundamentals_of_project_planning_and_management
"Start the UX Design Process: Empathize, Define, and Ideate",Computer Science,Course,"User Experience (UX),UX Research,Wireframe,Prototype,User Experience Design (UXD),",start_the_ux_design_process_empathize_define_and_i
Linear Algebra for Machine Learning and Data Science,Computer Science,Course,"Machine Learning,Linear Equation,Eigenvalues And Eigenvectors,Linear Algebra,Determinants,",linear_algebra_for_machine_learning_and_data_scien
"HTML, CSS, and Javascript for Web Developers",Computer Science,Course,"HTML,JavaScript,Css Frameworks,Cascading Style Sheets (CSS),",html_css_and_javascript_for_web_developers
Introduction to Data Analytics,Data Science,Course,"Data Science,Spreadsheet,Microsoft Excel,Data Analysis,Data Visualization (DataViz),",introduction_to_data_analytics
Writing in the Sciences,Health,Course,"Grammar,Medical Writing,Science Communication,Writing,",writing_in_the_sciences
"Unsupervised Learning, Recommenders, Reinforcement Learning",Data Science,Course,"Collaborative Filtering,Unsupervised Learning,Recommender Systems,Reinforcement Learning,Anomaly Detection,",unsupervised_learning_recommenders_reinforcement_l
Process Data from Dirty to Clean,Data Science,Course,"Spreadsheet,Data Cleansing,Sample Size Determination,SQL,Data Integrity,",process_data_from_dirty_to_clean
OKR Certification: Leadership and Goal Setting,Business,Course,"Planning,goal setting,Business Strategy,Leadership And Management,Communication,",okr_certification_leadership_and_goal_setting
Psychological First Aid,Health,Course,"Reflective Listening,Active Listening,Crisis Intervention,Psychological First Aid,",psychological_first_aid
Foundations of Data Science,Data Science,Course,"Sharing Insights With Stakeholders,Effective Written Communication,Asking Effective Questions,Cross-Functional Team Dynamics,Project Management,",foundations_of_data_science
Stanford Introduction to Food and Health,Health,Course,"Health Informatics,Nutrition,Food Safety,Food Science,",stanford_introduction_to_food_and_health
Successful Negotiation: Essential Strategies and Skills,Business,Course,"Strategic Negotiations,Communication,Negotiation,Decision Tree,",successful_negotiation_essential_strategies_and_sk
Project Planning: Putting It All Together,Business,Course,"Project Planning,Strategic Thinking,Risk Management,Task Estimation,Procurement,",project_planning_putting_it_all_together
Tools for Data Science,Data Science,Course,"Data Science,Github,Python Programming,Jupyter notebooks,Rstudio,",tools_for_data_science
"Python for Data Science, AI & Development",Data Science,Course,"Data Science,Python Programming,Data Analysis,Pandas,Numpy,",python_for_data_science_ai__development
Foundations of Business Intelligence,Data Science,Course,"Stakeholder Management,Sharing Insights With Stakeholders,Asking Effective Questions,Cross-Functional Team Dynamics,Business Processes and Requirements,",foundations_of_business_intelligence
Private Equity and Venture Capital,Business,Course,"Valuation (Finance),Venture Capital,Venture Capital Financing,Private Equity,",private_equity_and_venture_capital
Operating Systems and You: Becoming a Power User,Information Technology,Course,"Powershell,Linux File Systems,Linux,Command-Line Interface,",operating_systems_and_you_becoming_a_power_user
Programming for Everybody (Getting Started with Python),Computer Science,Course,"Python Syntax And Semantics,Basic Programming Language,Computer Programming,Python Programming,",programming_for_everybody_getting_started_with_pyt
Attract and Engage Customers with Digital Marketing,Business,Course,"Website Structure,Customer Awareness,Google,Search Engine Marketing,Search Engine Optimization (SEO),",attract_and_engage_customers_with_digital_marketin
Analyze Data to Answer Questions,Data Science,Course,"Spreadsheet,Data Analysis,SQL,Data Calculations,Data Aggregation,",analyze_data_to_answer_questions
Natural Language Processing with Classification and Vector Spaces,Data Science,Course,"Machine Translation,Word Embeddings,Locality-Sensitive Hashing,Sentiment Analysis,Vector Space Models,",natural_language_processing_with_classification_an
"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",Data Science,Course,"Tensorflow,Deep Learning,Mathematical Optimization,hyperparameter tuning,",improving_deep_neural_networks_hyperparameter_tuni
Bookkeeping Basics,Business,Course,"Basis Of Accounting,accounting software,Accounting Cycle,Creating Financial Statements,Double-Entry Bookkeeping System,",bookkeeping_basics
Agile Project Management,Business,Course,"Coaching,Influencing,Agile Management,Problem Solving,Scrum,",agile_project_management
Agile with Atlassian Jira,Computer Science,Course,"Project Management,Agile Management,work management,Scrum (Software Development),",agile_with_atlassian_jira
Crash Course on Python,Information Technology,Course,"Basic Python Data Structures,Fundamental Programming Concepts,Basic Python Syntax,Python Programming,Object-Oriented Programming (OOP),",crash_course_on_python
Organizational Analysis ,Business,Course,"Management,Organizational Theory,Organizational Analysis,Organizational Culture,",organizational_analysis_
Business Analytics with Excel: Elementary to Advanced,Business,Course,"Business Analytics,Spreadsheet,Microsoft Excel,Solver,Modeling,",business_analytics_with_excel_elementary_to_advanc
SQL for Data Science,Data Science,Course,"Data Science,Data Analysis,Sqlite,SQL,",sql_for_data_science
"Brand Management: Aligning Business, Brand and Behaviour",Business,Course,"Corporate Branding,Brand Marketing,Brand Management,Brand Identity,",brand_management_aligning_business_brand_and_behav
Introduction to Artificial Intelligence (AI),Data Science,Course,"Data Science,Deep Learning,Artificial Intelligence (AI),Jobs,Machine Learning,",introduction_to_artificial_intelligence_ai
Get Started with Python,Data Science,Course,"Using Comments to Enhance Code Readability,Python Programming,Jupyter Notebook,Data Visualization (DataViz),Coding,",get_started_with_python
Game Theory,Social Sciences,Course,"Game Theory,Backward Induction,Bayesian Game,Problem Solving,",game_theory
 System Administration and IT Infrastructure Services,Information Technology,Course,"Directory Service,Lightweight Directory Access Protocol (LDAP),Backup,",_system_administration_and_it_infrastructure_servi
Artificial Intelligence in Marketing,Business,Course,"Business Model,Digital Marketing,Network Effects,Marketing Strategy,Customer Engagement,",artificial_intelligence_in_marketing
Project Execution: Running the Project,Business,Course,"Quality Management,Strategic Thinking,Project Execution,Risk Management,Project Management,",project_execution_running_the_project
Excel Basics for Data Analysis,Data Science,Course,"Data Science,Spreadsheet,Microsoft Excel,Data Analysis,Pivot Table,",excel_basics_for_data_analysis
AWS Cloud Practitioner Essentials,Information Technology,Course,"Cloud Computing Security,AWS cloud,cloud networking,Cloud Computing,Migration and Innovation,",aws_cloud_practitioner_essentials
Share Data Through the Art of Visualization,Data Science,Course,"Data Analysis,Tableau Software,Data Visualization (DataViz),Presentation,",share_data_through_the_art_of_visualization
Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,Business,Course,"Game Theory,Negotiation,Collaboration,Principled Negotiation,",introduction_to_negotiation_a_strategic_playbook_f
Introduction to Cloud Computing,Information Technology,Course,"Cloud Native,Devops,Iaas PaaS Saas,Hybrid Multicloud,Cloud Computing,",introduction_to_cloud_computing
Introduction to Machine Learning in Production,Data Science,Course,"Human-level Performance (HLP),Concept Drift,Model baseline,Project Scoping and Design,ML Deployment Challenges,",introduction_to_machine_learning_in_production
The Strategy of Content Marketing,Business,Course,"Management,Content Marketing,Copywriting,Writing,",the_strategy_of_content_marketing
